song_title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
rainbow connection,The Muppets,spotify:track:1SJ4ycWow4yz6z4oFz8NAG,0.526,0.413,9,-7.6739999999999995,1,0.0278,0.428,0.0,0.126,0.21100000000000002,115.936,1
somewhere over the rainbow_what a wonderful world,Israel Kamakawiwo'ole,spotify:track:25U7raB3ZSszayTYClh4hF,0.6629999999999999,0.168,0,-13.725,1,0.0448,0.9279999999999999,5.68e-05,0.361,0.6779999999999999,85.005,1
what a wonderful world,Joey Ramone,spotify:track:04cdEVbQPb8BJb7593e5fO,0.42200000000000004,0.878,5,-4.863,1,0.0442,0.00935,0.332,0.201,0.496,84.044,0
one day / reckoning song (wankelmut remix) [radio edit],Asaf Avidan & the Mojos,spotify:track:5HSkycOEtb9iQ7cg1Oyqmu,0.821,0.6759999999999999,3,-6.3660000000000005,0,0.0547,0.187,0.0001,0.0927,0.5589999999999999,119.012,0
what a wonderful world - single version,Louis Armstrong,spotify:track:2pp3RfqX5cb1BAnmNi4Nej,0.38799999999999996,0.327,5,-12.522,1,0.0317,0.732,0.00103,0.15,0.222,107.89399999999999,1
homecoming,Green Day,spotify:track:4wH29TM74O3788Kn1KzWuY,0.29600000000000004,0.929,9,-3.068,1,0.0751,0.000722,5.83e-06,0.349,0.41100000000000003,123.709,0
wake me up when september ends,Green Day,spotify:track:3ZffCQKLFLUvYM59XKLbVm,0.546,0.8140000000000001,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,0
jesus of suburbia,Green Day,spotify:track:58KPPL1AdLHMvR2O2PZejr,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.32899999999999996,0.59,147.116,0
not afraid,Eminem,spotify:track:7Ie9W94M7OjPoZVV216Xus,0.855,0.9540000000000001,0,-1.19,0,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,0
god & satan,Biffy Clyro,spotify:track:6aihKTSpfxixl9uqm4hNEy,0.726,0.542,7,-9.523,1,0.03,0.327,0.0,0.146,0.305,120.20100000000001,1
softer to me,Relient K,spotify:track:5PMA1s2sfSlZWTB4XjEGfo,0.302,0.6920000000000001,8,-5.848,1,0.0311,0.000535,0.5329999999999999,0.153,0.259,158.325,2
longview,Green Day,spotify:track:3LRJbFT9rKoKv4aW7PuBJC,0.381,0.732,10,-7.593999999999999,0,0.0536,0.00834,0.0101,0.0854,0.8140000000000001,142.504,0
somebody that i used to know (dubstep remix),Dubstep Mafia,spotify:track:2KzIsNi9E7H74h0oVX9JzY,0.629,0.718,9,-6.557,0,0.035,0.011000000000000001,0.00021099999999999998,0.152,0.0611,140.02,0
somebody that i used to know - bombs away dubstep remix,The Westside Gaming,spotify:track:3NdAXnoxuXuIM74oQWVAna,0.747,0.561,0,-14.552999999999999,1,0.204,0.0877,3.02e-05,0.076,0.644,141.034,0
love you like a love song,Selena Gomez & The Scene,spotify:track:0laYHRpNTS6i8FXdupHkJ4,0.858,0.6779999999999999,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,0
we are young (feat. janelle monáe),fun.,spotify:track:7a86XRg84qjasly9f6bPSD,0.37799999999999995,0.638,10,-5.5760000000000005,1,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.08599999999998,0
grenade,Bruno Mars,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.7040000000000001,0.5579999999999999,2,-7.273,0,0.0542,0.14800000000000002,0.0,0.107,0.245,110.444,0
marry you,Bruno Mars,spotify:track:22PMfvdz35fFKYnJyMn077,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.10400000000000001,0.452,144.905,0
dust in the wind,"The Hit Co., The Tribute Co.",spotify:track:0EycxtLQimD0jgscVwTQBz,0.502,0.239,9,-14.54,0,0.0308,0.436,1.65e-06,0.0966,0.40299999999999997,93.73299999999999,1
everybody hurts,The Hit Co.,spotify:track:2QVA6ZKunwNJApyPKvIJ6S,0.32,0.311,2,-12.753,1,0.028999999999999998,0.444,0.000709,0.128,0.434,188.298,1
the sound of silence,Simon & Garfunkel,spotify:track:7eQUgarLukHLkZaO1mxtab,0.531,0.217,6,-13.883,1,0.0302,0.871,2.59e-06,0.10099999999999999,0.34,106.84200000000001,1
utopia (feat. chris jones),Within Temptation,spotify:track:0rZQcqysLosoc46Vv6I54b,0.45899999999999996,0.591,6,-6.445,1,0.0296,0.0298,0.0,0.165,0.16399999999999998,113.324,0
sinéad,Within Temptation,spotify:track:6agaR8uXdeycsvlxtZvKMW,0.53,0.823,2,-4.066,1,0.0321,0.00349,0.0,0.14400000000000002,0.163,116.975,0
faster,Within Temptation,spotify:track:09whmgWfGHPys6k3M9Athv,0.503,0.9229999999999999,6,-2.864,0,0.0412,0.00119,0.00047400000000000003,0.11699999999999999,0.515,120.007,0
highwayman,The Highwaymen,spotify:track:0KLGjcaznMqpUwxAws0KwL,0.6709999999999999,0.524,11,-10.407,0,0.0371,0.528,0.0174,0.136,0.455,101.348,1
another day in paradise,Phil Collins,spotify:track:3wNXqTMimmuTEj1iEPftC7,0.792,0.41100000000000003,5,-12.384,0,0.033,0.7859999999999999,0.00212,0.0499,0.41,101.976,1
stairway to heaven,Led Zepagain,spotify:track:0DANcJuMamcL9NyYkEWWTq,0.392,0.479,7,-6.7860000000000005,1,0.027999999999999997,0.20199999999999999,0.00533,0.0767,0.259,97.98700000000001,1
just give me a reason,P!nk,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,0.778,0.547,2,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,1
since i gave up hope i feel alot better,Steve Taylor,spotify:track:12qAxo8fvGYedhhYQnwJLz,0.52,0.9329999999999999,8,-10.32,1,0.0481,0.17600000000000002,3.12e-06,0.33799999999999997,0.795,184.46400000000003,0
innocence lost,Steve Taylor,spotify:track:05LnKShwBQgAGaCf37KJbW,0.608,0.716,10,-11.232000000000001,1,0.0313,0.11199999999999999,3.4899999999999995e-05,0.22399999999999998,0.728,111.993,0
sin for a season,Steve Taylor,spotify:track:7BCDwOzZDNjhICmOP2Dw0O,0.797,0.441,11,-14.610999999999999,1,0.0304,0.00877,0.0008300000000000001,0.063,0.8290000000000001,117.699,1
hero,Steve Taylor,spotify:track:5syIJeygRTI21cDwFtwsRf,0.6679999999999999,0.235,2,-17.567,1,0.0529,0.17800000000000002,2.1899999999999997e-05,0.161,0.418,79.942,1
white america,Eminem,spotify:track:15qrWkkYCfmtu1uRpGf48L,0.5579999999999999,0.615,1,-5.641,1,0.22899999999999998,0.0103,0.0,0.105,0.16,76.673,0
role of a lifetime,Cast Recording,spotify:track:7DdkL7YtSRFZotD4qZloRG,0.469,0.212,2,-12.13,0,0.0341,0.652,0.0011300000000000001,0.10400000000000001,0.147,144.243,1
plain jane fat ass,Cast Recording,spotify:track:7IqfeRNfc7ZQ878X38kJd9,0.604,0.489,11,-10.366,0,0.115,0.0959,0.0,0.165,0.306,167.169,0
best kept secret,Cast Recording,spotify:track:0PTiNSf92CZq2ffN3Lg9GO,0.701,0.295,3,-13.138,1,0.0355,0.621,0.0,0.122,0.152,109.165,1
ever after,Cast Recording,spotify:track:56ThAgAaWjACo2UAhBItSh,0.498,0.249,4,-11.578,0,0.047,0.596,0.0,0.109,0.182,76.604,1
that's all she wrote (feat. eminem),T.I.,spotify:track:4UwtMoKBvYi0mMbH2ZI3uB,0.496,0.785,7,-3.472,1,0.306,0.0328,0.0,0.0941,0.35700000000000004,170.02,0
second chance,Shinedown,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.46,0.7959999999999999,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.01100000000001,0
teenagers,My Chemical Romance,spotify:track:7j31rVgGX9Q2blT92VBEA0,0.46299999999999997,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,0
can't hold us - feat. ray dalton,Macklemore & Ryan Lewis,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.6409999999999999,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,0
some nights,fun.,spotify:track:6t6oULCRS6hnI7rm0h5gwl,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.93799999999999,0
come & get it,Selena Gomez,spotify:track:7Gkphzdh5ouurEt7JT49Yu,0.5479999999999999,0.7879999999999999,7,-4.115,0,0.0495,0.00905,0.000167,0.0966,0.5760000000000001,80.047,0
thrift shop (feat. wanz),Macklemore,spotify:track:1CmUZGtH29Kx36C1Hleqlz,0.7809999999999999,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,0
mirrors,Justin Timberlake,spotify:track:03gqZZavMKhWbSjdQvpF6O,0.344,0.509,5,-6.607,0,0.0722,0.24,0.0,0.083,0.529,76.00399999999999,1
when i was your man,Bruno Mars,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.08800000000000001,0.387,72.795,1
i need your love (feat. ellie goulding),Calvin Harris,spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.695,0.8690000000000001,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.98899999999999,0
my songs know what you did in the dark (light em up),Fall Out Boy,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,0.5579999999999999,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,151.99,0
heart attack,Demi Lovato,spotify:track:25n4NECujqOxQHdXVIVc9I,0.499,0.7759999999999999,8,-4.793,1,0.0682,0.0726,0.0,0.281,0.526,173.979,0
radioactive,Imagine Dragons,spotify:track:4G8gkOterJn0Ywt6uhqbhp,0.44799999999999995,0.784,9,-3.6860000000000004,1,0.0627,0.106,0.00010800000000000001,0.6679999999999999,0.23600000000000002,136.245,0
feel this moment (feat. christina aguilera),Pitbull,spotify:track:1lb0sQGUjzJhkNNU6srjeZ,0.6679999999999999,0.758,7,-3.589,1,0.158,0.0338,0.0,0.204,0.531,135.958,0
no love,Eminem,spotify:track:7bHT9osSq1rwT2yaImzqCi,0.522,0.932,11,-2.87,1,0.255,0.11900000000000001,0.0,0.177,0.33,129.47299999999998,0
stay,Shaun Reynolds,spotify:track:3ShCJTrnhjvUpL234S4QbJ,0.594,0.344,9,-9.602,0,0.0354,0.927,0.0,0.111,0.32,111.735,1
i knew you were trouble.,Taylor Swift,spotify:track:4GzDUKkd1RwAtYZMMUBM3W,0.599,0.474,6,-6.794,1,0.0379,0.00532,2.84e-06,0.0216,0.649,154.18200000000002,0
through the ghost,Shinedown,spotify:track:33JmIIfnnqxwUSpXo5ttDG,0.517,0.657,7,-6.324,0,0.0258,0.0661,0.0,0.131,0.253,110.999,0
50 ways to say goodbye - radio version,Ways to Say You Died,spotify:track:3IXiopjRC9ggfHgQuvPodS,0.5329999999999999,0.846,6,-5.593,1,0.0329,0.0369,0.0,0.109,0.604,140.018,0
lucy,Skillet,spotify:track:4VqkhvOP0FkcVrDxgJXtxM,0.48100000000000004,0.71,7,-4.785,1,0.0298,0.183,0.0,0.147,0.188,140.062,0
shut me up,Mindless Self Indulgence,spotify:track:7AH9Fmka4of4Y25lfhvBUC,0.589,0.797,1,-4.213,1,0.17300000000000001,0.0006730000000000001,0.0,0.0246,0.787,174.03900000000002,0
rain song,Day Of Fire,spotify:track:68atHlXiiY4UPQ7A6T0C5m,0.46399999999999997,0.856,3,-4.229,0,0.0315,0.0143,0.0,0.152,0.345,148.188,0
hey there delilah,Kurt Hugo Schneider,spotify:track:2W4zduSruGmaWJv343JW90,0.46,0.41,9,-7.364,0,0.0365,0.904,7.45e-05,0.10400000000000001,0.445,90.41,1
kyoto (feat. sirah),Skrillex,spotify:track:3FUZpoj9VV0sgc8RqbS3xQ,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.21899999999999997,174.97400000000002,0
as long as you love me,Justin Bieber,spotify:track:0pwYLVXVknPSGUQb39cePC,0.5710000000000001,0.873,0,-3.3819999999999997,0,0.1,0.0811,0.0,0.361,0.613,139.691,0
catch my breath,Kelly Clarkson,spotify:track:7kAYyzVhWr3nSqAC7CUOWK,0.691,0.946,9,-3.221,1,0.0678,0.0259,0.0,0.0897,0.517,124.021,0
the lunatics (have taken over the asylum),Fun Boy Three,spotify:track:297GNKCxzQaumcvLp6b2D5,0.7659999999999999,0.449,7,-13.552,1,0.0415,0.0645,0.008459999999999999,0.0434,0.705,115.449,1
drive by,Train,spotify:track:1wAXODAAL6hY64ZdhrnjBO,0.759,0.8490000000000001,1,-3.198,0,0.0317,0.000983,1.51e-05,0.0864,0.73,122.03299999999999,0
last resort,Papa Roach,spotify:track:5eek2X5459T1HoYJk2CKXv,0.581,0.887,4,-3.659,0,0.0624,0.000504,0.0011099999999999999,0.268,0.7240000000000001,90.57799999999999,0
chiron beta prime,Jonathan Coulton,spotify:track:1Kku9Y1D75oJ3gqMQWLVOE,0.693,0.7120000000000001,9,-7.43,1,0.032,0.308,0.0,0.106,0.599,139.908,0
austin,Blake Shelton,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,0
i am a rock,Simon & Garfunkel,spotify:track:0byOqNZN9ailhoORv5Ps0Z,0.66,0.611,0,-10.309000000000001,1,0.0392,0.423,1.11e-05,0.107,0.7490000000000001,113.898,1
from god's perspective,Bo Burnham,spotify:track:6ghnKwHcGX1RLPWjJYKbGd,0.33799999999999997,0.478,0,-5.895,1,0.0404,0.775,0.0,0.737,0.35700000000000004,86.86200000000001,1
rockstar,Nickelback,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,0.616,0.91,0,-3.0039999999999996,1,0.0386,0.0459,0.0,0.34299999999999997,0.693,144.072,0
finally moving,Pretty Lights,spotify:track:3WS7spXVlbeC5kjePmHMQW,0.735,0.555,1,-8.84,0,0.0366,0.382,0.856,0.0952,0.523,100.01,2
honestly,Stryper,spotify:track:66POKxMki5FryEYtHBZ5GZ,0.446,0.43200000000000005,3,-11.194,1,0.0268,0.302,0.006679999999999999,0.17,0.129,79.85600000000001,1
blinded,The Bots,spotify:track:1wbdOwwLLuiDq1MgMdVJcd,0.573,0.762,0,-3.748,1,0.0303,0.0285,0.0,0.061,0.381,89.008,0
on the radio,Regina Spektor,spotify:track:6uA9lKAYHcBLhxb5KZYygj,0.88,0.413,0,-8.459,1,0.0462,0.586,0.000833,0.0693,0.44,101.991,1
don't,Ed Sheeran,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.8059999999999999,0.608,1,-7.007999999999999,1,0.0659,0.0113,0.0,0.635,0.8490000000000001,95.04899999999999,0
fight song,Rachel Platten,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.564,0.7140000000000001,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,0
dynamite,Taio Cruz,spotify:track:1DqdF42leyFIzqNDv9CjId,0.754,0.804,4,-3.177,1,0.0853,0.0033200000000000005,0.0,0.0329,0.818,119.96799999999999,0
blood brothers,Papa Roach,spotify:track:0R0Od004mm1yRHEVnpygoj,0.467,0.9590000000000001,2,-3.3360000000000003,0,0.0693,0.00042699999999999997,1.04e-06,0.263,0.6459999999999999,169.167,0
when the tigers broke free,Pink Floyd,spotify:track:23ItRtrVX4vF30wGrzfznf,0.16399999999999998,0.23199999999999998,0,-16.512,0,0.0499,0.769,0.00268,0.42700000000000005,0.0552,77.712,1
cabaret,Liza Minnelli,spotify:track:5KhMLaz5JNZviJJAmubGPM,0.503,0.37799999999999995,5,-12.779000000000002,1,0.207,0.84,0.0,0.919,0.516,107.311,1
stressed out,Twenty One Pilots,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,0.0462,2.2899999999999998e-05,0.0602,0.648,169.977,0
could've been,Tiffany,spotify:track:1xvGuRbLxTkpb5UdUG7HME,0.474,0.23800000000000002,1,-15.595,1,0.0271,0.5539999999999999,3.95e-06,0.107,0.13699999999999998,99.005,1
if you really loved me - live,Tim Minchin,spotify:track:7wOpUrPq4JbTWzFO9wilzm,0.515,0.5479999999999999,5,-6.819,1,0.0622,0.745,0.0,0.698,0.58,132.539,1
first of may,Bee Gees,spotify:track:1bEzxyJJcadq40MFXhTTtr,0.28300000000000003,0.349,2,-9.32,1,0.0305,0.36200000000000004,1.62e-05,0.0932,0.306,130.93200000000002,1
first of may,Olivia Ong,spotify:track:1zBdbAhsZ53xtR8OnGGhty,0.36700000000000005,0.18100000000000002,8,-11.28,1,0.0325,0.92,0.0,0.145,0.365,132.852,1
rock 'n' roll nerd - live,Tim Minchin,spotify:track:5P7oDB5bDFHaEJGjnUenTU,0.478,0.469,9,-8.282,0,0.0669,0.7090000000000001,0.0,0.659,0.423,90.977,1
lemon eyes,Meg Myers,spotify:track:1bwMNFWG2NXOsSz5AgndIy,0.7759999999999999,0.5660000000000001,0,-7.561,1,0.0739,0.366,0.0,0.451,0.652,139.937,0
i mean it (feat. remo),G-Eazy,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,0.7120000000000001,0.562,10,-6.007999999999999,1,0.129,0.125,0.0,0.136,0.142,140.0,0
heaven is a place on earth,Belinda Carlisle,spotify:track:58mFu3oIpBa0HLNeJIxsw3,0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868,0
i think we're alone now,Tiffany,spotify:track:0n1NI4TnEw0SeXSS4DNhhb,0.6459999999999999,0.892,2,-5.406000000000001,1,0.040999999999999995,3.76e-05,0.00665,0.0915,0.7,130.297,0
another one bites the dust - remastered 2011,Queen,spotify:track:57JVGBtBLCfHw2muk5416J,0.9329999999999999,0.528,5,-6.472,0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,109.975,0
edge of seventeen,Stevie Nicks,spotify:track:2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0,-6.28,1,0.0439,0.27699999999999997,5.57e-06,0.0868,0.636,111.353,0
bless the broken road,The Mick Lloyd Connection,spotify:track:5w3rC5qQD1hMhm4aRM7Xcw,0.605,0.473,0,-8.718,1,0.0301,0.742,0.0,0.14300000000000002,0.321,136.043,1
at seventeen,Janis Ian,spotify:track:3bRcSxW2FnSSwrzoYT1knV,0.599,0.16399999999999998,0,-23.035,1,0.0475,0.888,0.000612,0.121,0.317,125.38799999999999,1
iris,The Goo Goo Dolls,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,0.29100000000000004,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,0
the lazy song,Bruno Mars,spotify:track:1ExfPZEiahqhLyajhybFeS,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,0
zombie,The Cranberries,spotify:track:2IZZqH4K02UIYg5EohpNHF,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.97299999999998,0
free bird,Lynyrd Skynyrd,spotify:track:5EWPGh7jbTNO2wakv8LjUI,0.249,0.8340000000000001,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.33799999999999997,118.223,0
all of me,John Legend,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.42200000000000004,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,1
"paint it, black - (original single mono version)",The Rolling Stones,spotify:track:7lY8aoN3wUR3NY4nUwigPv,0.496,0.8590000000000001,5,-7.9270000000000005,0,0.0934,0.0135,0.065,0.349,0.768,159.694,0
only women bleed,Alice Cooper,spotify:track:59xDvLlKHcLI0c9CSmzxSN,0.33399999999999996,0.47600000000000003,7,-8.497,1,0.0308,0.535,0.019,0.278,0.18899999999999997,147.532,1
losing my religion,R.E.M.,spotify:track:74EV0g12ihUoOUXMprFpZB,0.672,0.841,9,-5.992000000000001,0,0.0285,0.0767,0.0,0.135,0.82,125.43700000000001,0
cleanin' out my closet,Eminem,spotify:track:4ni8GyT1Lwn1LVl88MJsQd,0.907,0.7659999999999999,9,-4.742,0,0.17300000000000001,0.0813,0.0,0.11,0.875,147.996,0
kryptonite,3 Doors Down,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11,-5.707999999999999,0,0.0286,0.006640000000000001,1.1e-05,0.168,0.5429999999999999,99.009,0
criminal,Britney Spears,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,0.696,0.7340000000000001,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.98700000000001,0
imagine - remastered 2010,John Lennon,spotify:track:7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0,-12.357999999999999,1,0.0252,0.907,0.183,0.0935,0.16899999999999998,75.752,1
the longest time,Billy Joel,spotify:track:3YhcVZIWyakQSTUJD1YMt4,0.507,0.327,3,-9.574,1,0.0286,0.183,0.0,0.11,0.627,169.54,1
here without you,3 Doors Down,spotify:track:135cNW8kQtiTId7qcsJfVC,0.469,0.67,10,-4.604,0,0.027000000000000003,0.00815,0.0,0.132,0.158,144.045,0
the art of breaking,Thousand Foot Krutch,spotify:track:6W96guiUjEduSKGZoJ4pRk,0.642,0.8490000000000001,1,-5.196000000000001,1,0.0554,0.00253,0.0,0.0717,0.703,107.96799999999999,0
when in doubt,Thousand Foot Krutch,spotify:track:3WDre2juz0eyL8LbgUmVWT,0.508,0.955,2,-4.603,1,0.14300000000000002,0.0023,0.0,0.105,0.395,100.665,0
unbelievable,Thousand Foot Krutch,spotify:track:3g5XSYduDvlgstpGhxjoMb,0.632,0.9470000000000001,1,-4.518,0,0.152,0.005379999999999999,0.0,0.121,0.79,109.89200000000001,0
small town,Thousand Foot Krutch,spotify:track:5n8a18QX7RJWU7j1DtpTlG,0.447,0.716,7,-6.544,1,0.042,0.0018899999999999998,0.0,0.0889,0.40399999999999997,156.069,0
enter sandman,Metallica,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,0.579,0.8240000000000001,6,-8.71,0,0.03,0.00206,0.00903,0.059000000000000004,0.635,123.331,0
one,Metallica,spotify:track:64Ret7Tf2M8pDE4aqbW2tX,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,0
madame guillotine,The Scarlet Pimpernel,spotify:track:4pBQ3LtvHofjqAHrL6OBhg,0.5710000000000001,0.8009999999999999,4,-6.96,0,0.0484,0.6920000000000001,2.3e-06,0.10800000000000001,0.8590000000000001,119.287,0
into the fire,Douglas Sills,spotify:track:5a74M9A14XYMZQRWHXKTXm,0.354,0.634,2,-10.975,1,0.20199999999999999,0.815,3.04e-06,0.10800000000000001,0.441,82.87,1
the creation of man,Douglas Sills,spotify:track:5vfvw9HXnn3LYMv8XLPWo4,0.701,0.434,11,-11.025,1,0.20800000000000002,0.8370000000000001,0.0,0.262,0.768,93.586,1
falcon in the dive,Terry Mann,spotify:track:2xfknuaCUIN7UAA2l46UHF,0.494,0.565,1,-9.37,0,0.0417,0.584,2.8199999999999998e-05,0.0846,0.622,95.99700000000001,1
hallelujah,Rufus Wainwright,spotify:track:6JUALLwHnidbO4eM09ArIh,0.479,0.18600000000000003,9,-7.528,0,0.0302,0.8740000000000001,0.0,0.114,0.435,71.941,1
now's the time,Slick Shoes,spotify:track:7uMSEldDoQbpnRENlsCZxg,0.585,0.941,5,-2.002,1,0.0573,0.00199,0.0,0.508,0.607,135.963,0
piano man,Billy Joel,spotify:track:3FCto7hnn1shUyZL42YgfO,0.33399999999999996,0.47200000000000003,0,-8.792,1,0.0277,0.6,3.77e-06,0.317,0.431,179.167,1
pinball wizard,The Who,spotify:track:60C8zGPTdAAmDshHnMuyfc,0.537,0.716,2,-8.766,1,0.038,0.0192,0.0,0.245,0.452,122.87299999999999,0
ace of spades,Motörhead,spotify:track:1T45V6RDj1vTLFY6Cw4tNf,0.325,0.991,3,-5.254,0,0.19699999999999998,0.0146,0.000134,0.0928,0.147,140.22799999999998,0
comfortably numb,Pink Floyd,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,0.47200000000000003,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,1
won't get fooled again - remix,The Who,spotify:track:1W1GpfPujmgp2vQqcpUhtU,0.7020000000000001,0.841,2,-9.837,1,0.045,0.256,0.235,0.0584,0.271,134.91899999999998,0
who'll stop the rain,Creedence Clearwater Revival,spotify:track:3Bh6uInhcVBVvLraGZdkKD,0.598,0.797,7,-6.792999999999999,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,0
no more mr. nice guy,Alice Cooper,spotify:track:5D2eCwqbHcqOnfHOCM6TnV,0.498,0.515,11,-11.985,0,0.0395,0.0936,0.0,0.1,0.616,127.76100000000001,1
bed of nails,Alice Cooper,spotify:track:5XeT9fYCeg1jYithrEni7v,0.252,0.971,10,-5.597,0,0.1,0.00295,5.04e-05,0.528,0.305,137.497,0
the black widow,Alice Cooper,spotify:track:1XExJX2yD9o5Si6dAlxAto,0.245,0.865,9,-7.159,1,0.172,0.0112,0.0109,0.33399999999999996,0.547,181.075,0
carry on wayward son,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,0.48200000000000004,0.7859999999999999,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.7929999999999999,126.755,0
smokin' in the boy's room,Brownsville Station,spotify:track:1AIGp3gpj1NXJvh3engmUQ,0.575,0.7559999999999999,2,-9.414,1,0.0544,0.735,0.0401,0.0755,0.8440000000000001,127.434,1
dream in black & white - now the truth can be told album version,Steve Taylor,spotify:track:1UO3pKI4mBiPXoaPPMlLL3,0.727,0.419,0,-12.273,1,0.0687,0.311,3.43e-06,0.11900000000000001,0.284,81.04,1
"(i've had) the time of my life - from ""dirty dancing"" soundtrack",Bill Medley,spotify:track:4BFMQ15vXr626UOoZL8bUI,0.7,0.7809999999999999,6,-8.255,0,0.0507,0.0874,0.0034200000000000003,0.059000000000000004,0.385,108.695,0
billy don’t be a hero,Paper Lace,spotify:track:48RP92BBNCGybHpdQ8NuIO,0.758,0.47700000000000004,0,-14.741,1,0.138,0.34700000000000003,0.0,0.122,0.907,119.507,1
time warp,Little Nell,spotify:track:4WFeJTXNHIS2wURtwlAkhu,0.387,0.665,1,-11.323,0,0.225,0.145,0.0016699999999999998,0.092,0.541,174.896,0
wrecking hotel rooms,MxPx,spotify:track:4KWWDLTgYHjBxmg27nbLYZ,0.593,0.7959999999999999,2,-4.771,1,0.0297,0.000125,0.00011899999999999999,0.161,0.527,125.154,0
punk rawk show,MxPx,spotify:track:4BeTldZgaLMFUCeVeBbvwB,0.304,0.978,0,-4.078,1,0.11900000000000001,0.0202,0.0,0.38299999999999995,0.365,102.381,0
two whole years,MxPx,spotify:track:0E3mUNKgTdbPwjnIbvgBjk,0.366,0.9520000000000001,9,-3.363,1,0.0636,0.0156,0.0,0.37200000000000005,0.5770000000000001,185.393,0
misplaced memories,MxPx,spotify:track:5lqBrzNdIRUj4mpbUpRBzU,0.33,0.835,11,-4.522,0,0.0407,0.004520000000000001,0.0,0.265,0.85,152.746,0
butterfly kisses,Bob Carlisle,spotify:track:1mwCSKK0YRDsgnj2VwyZSU,0.386,0.364,0,-9.624,1,0.032,0.541,0.0,0.34700000000000003,0.10400000000000001,81.895,1
all the small things,blink-182,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,0.439,0.8909999999999999,0,-4.763999999999999,1,0.057,0.0122,0.0,0.547,0.695,148.599,0
first date,blink-182,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,0.579,0.9279999999999999,0,-4.343999999999999,1,0.0411,0.000715,0.0,0.18,0.882,95.594,0
